Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
HF2024_1006_22U3194,07-May-2024,01:42:00,2,19664412.000000,,,0,8,,,,,,,,,,,,,,,15,10,4772,,,,8,27079,,,,27,32334,,,,32,21036,,,,21,14356,,,,16,19269,,,,2,7038,,,,23,1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-May-2024,03:23:23,1,14979365.000000,,,0,4,,,,,,,,,,,,,,,15,32,23274,,,,2,3927,,,,10,7837,,,,21,20598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-May-2024,04:08:09,4,12910643.000000,,,0,4,,,,,,,,,,,,,,,15,32,16036,,,,2,18288,,,,3,16849,,,,21,25385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-May-2024,16:43:13,1,1.000000,,,0,5,,,,,,,,,,,,,,,15,19,22368,,,,24,16564,,,,12,9708,,,,17,31624,,,,25,15028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-May-2024,18:27:07,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,29,29460,,,,32,5554,,,,25,23921,,,,12,24170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-May-2024,19:01:05,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,29,14539,,,,32,1509,,,,31,11943,,,,28,22617,,,,25,11176,,,,12,2473,,,,11,28102,,,,1,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,02:02:47,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,23,12786,,,,10,19550,,,,14,22318,,,,22,8122,,,,2,22336,,,,21,32243,,,,8,31622,,,,32,17029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,08:46:00,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,4,12064,,,,16,18841,,,,9,25510,,,,26,25113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,15:18:10,1,1.000000,,,0,7,,,,,,,,,,,,,,,15,10,21202,,,,23,17272,,,,24,23856,,,,12,2841,,,,32,1518,,,,15,3707,,,,19,3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,17:15:44,1,1.000000,,,0,5,,,,,,,,,,,,,,,15,12,32042,,,,32,9013,,,,25,24993,,,,28,18855,,,,24,25746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,18:59:47,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,28,32556,,,,31,28112,,,,29,30950,,,,25,11964,,,,12,29804,,,,4,5515,,,,11,686,,,,3,24833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,19:33:27,5,1.000000,,,0,6,,,,,,,,,,,,,,,15,29,28395,,,,28,15010,,,,1,25044,,,,26,25152,,,,31,29990,,,,25,8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,21:10:20,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,1,20044,,,,16,19273,,,,26,2934,,,,31,2677,,,,4,18732,,,,9,4309,,,,28,29278,,,,29,15461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-May-2024,23:00:02,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,5,80,,,,7,17451,,,,18,31860,,,,27,16418,,,,15,10910,,,,29,25291,,,,1,4308,,,,26,9673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-May-2024,00:50:41,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,8,19800,,,,10,6748,,,,30,15264,,,,27,27373,,,,15,3660,,,,23,6743,,,,7,30248,,,,18,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-May-2024,02:42:36,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,22,25883,,,,24,8183,,,,10,16275,,,,23,14542,,,,14,16664,,,,32,6851,,,,2,25694,,,,21,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-May-2024,18:30:15,4,1.000000,,,0,7,,,,,,,,,,,,,,,15,31,22607,,,,25,32448,,,,28,16465,,,,6,30842,,,,3,8992,,,,12,4861,,,,11,29754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-May-2024,20:29:39,1,1.000000,,,0,7,,,,,,,,,,,,,,,15,29,11271,,,,1,9222,,,,18,29550,,,,31,11964,,,,26,152,,,,25,32161,,,,28,7940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-May-2024,23:00:01,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,18,11355,,,,27,15078,,,,1,5280,,,,26,13037,,,,23,21964,,,,16,21533,,,,10,12280,,,,7,15155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-May-2024,06:48:00,2,1.000000,,,0,6,,,,,,,,,,,,,,,15,4,5258,,,,3,15570,,,,6,20669,,,,19,3423,,,,9,16222,,,,31,32337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-May-2024,08:47:22,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,9,28835,,,,7,4042,,,,20,17670,,,,6,15567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-May-2024,10:45:19,2,1.000000,,,0,6,,,,,,,,,,,,,,,15,5,16074,,,,13,10099,,,,20,18049,,,,30,29152,,,,7,16876,,,,11,14723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-May-2024,18:59:28,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,12,5316,,,,25,2814,,,,29,29949,,,,11,7526,,,,28,15080,,,,32,9011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-May-2024,20:44:04,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,26,2404,,,,31,8024,,,,1,31878,,,,16,1339,,,,29,10102,,,,4,10427,,,,28,30846,,,,18,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-May-2024,22:43:40,4,1.000000,,,0,5,,,,,,,,,,,,,,,15,18,19531,,,,5,4068,,,,29,3989,,,,1,15558,,,,7,10336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,00:35:10,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,21,31601,,,,27,7146,,,,10,22650,,,,8,11286,,,,2,20442,,,,15,13463,,,,7,17588,,,,16,16239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,03:00:01,1,1.000000,,,0,7,,,,,,,,,,,,,,,15,3,7875,,,,2,28500,,,,14,12317,,,,8,14032,,,,21,22842,,,,17,26763,,,,32,9542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,04:00:00,1,1.000000,,,0,2,,,,,,,,,,,,,,,15,32,584,,,,8,8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,04:49:29,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,19,13735,,,,32,25421,,,,17,32364,,,,12,13836,,,,3,6794,,,,2,18541,,,,21,17272,,,,6,14061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,05:51:02,10,1.000000,,,0,6,,,,,,,,,,,,,,,15,31,22920,,,,3,23996,,,,4,18822,,,,2,20338,,,,28,14780,,,,17,29881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,12:53:22,3,1.000000,,,0,4,,,,,,,,,,,,,,,15,23,29061,,,,15,2784,,,,5,155,,,,18,29662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,16:42:16,3,1.000000,,,0,7,,,,,,,,,,,,,,,15,32,31605,,,,12,14224,,,,24,5794,,,,25,25107,,,,28,24188,,,,17,17521,,,,19,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,17:03:52,4,1.000000,,,0,7,,,,,,,,,,,,,,,15,12,6405,,,,25,3746,,,,24,28698,,,,32,20105,,,,19,22212,,,,6,16587,,,,3,6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,19:57:40,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,25,25230,,,,20,14442,,,,28,8633,,,,29,15388,,,,11,28998,,,,12,17957,,,,31,22406,,,,1,11969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,21:00:01,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,18,13838,,,,5,13779,,,,1,12457,,,,29,31130,,,,28,11922,,,,26,30745,,,,31,23072,,,,25,5221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-May-2024,22:56:52,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,7,2487,,,,27,5377,,,,8,21128,,,,1,23752,,,,5,25640,,,,10,9663,,,,30,25052,,,,18,7491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,00:24:14,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,21,12744,,,,7,5876,,,,2,31889,,,,8,6831,,,,30,29844,,,,27,23793,,,,16,22116,,,,10,12695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,07:03:55,1,1.000000,,,0,5,,,,,,,,,,,,,,,15,6,555,,,,9,18192,,,,19,32144,,,,17,6200,,,,11,20418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,08:00:20,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,4,31765,,,,9,22469,,,,7,6762,,,,26,20649,,,,6,19228,,,,1,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,16:30:21,2,1.000000,,,0,6,,,,,,,,,,,,,,,15,32,11178,,,,25,19720,,,,12,25742,,,,24,23230,,,,19,6754,,,,28,10057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,20:35:49,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,1,21888,,,,16,23751,,,,26,25679,,,,20,20618,,,,4,960,,,,31,32055,,,,5,18932,,,,29,31337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,21:00:02,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,29,5567,,,,1,31256,,,,20,6546,,,,16,22506,,,,5,6594,,,,26,20081,,,,18,13668,,,,9,17395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-May-2024,22:58:08,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,18,31296,,,,27,21278,,,,23,1767,,,,16,22778,,,,5,7026,,,,13,23109,,,,7,15388,,,,15,20859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,01:00:01,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,23,8218,,,,10,23934,,,,8,27680,,,,27,15656,,,,21,154,,,,2,9973,,,,7,15874,,,,30,7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,05:54:21,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,19,4922,,,,28,18176,,,,6,17323,,,,3,21414,,,,12,23672,,,,31,22769,,,,4,1238,,,,17,13337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,11:13:32,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,30,30275,,,,18,6112,,,,27,2774,,,,14,24395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,14:31:13,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,19,12983,,,,13,7948,,,,17,18877,,,,22,3903,,,,21,10018,,,,2,26493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,16:59:27,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,32,28648,,,,19,18590,,,,6,32736,,,,12,15280,,,,28,25616,,,,25,23057,,,,24,21580,,,,3,22209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,18:55:48,2,1.000000,,,0,4,,,,,,,,,,,,,,,15,31,17914,,,,1,11898,,,,11,31113,,,,28,13973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,20:47:29,6,1.000000,,,0,8,,,,,,,,,,,,,,,15,28,1412,,,,18,1943,,,,25,27720,,,,26,28806,,,,1,13672,,,,31,6141,,,,29,10694,,,,5,6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-May-2024,22:33:24,3,1.000000,,,0,4,,,,,,,,,,,,,,,15,23,25675,,,,29,13775,,,,5,16624,,,,18,4370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,01:00:01,1,1.000000,,,0,7,,,,,,,,,,,,,,,15,27,572,,,,10,23677,,,,23,28397,,,,32,18464,,,,16,16746,,,,8,24937,,,,15,14774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,02:49:24,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,32,10872,,,,10,19979,,,,21,22150,,,,8,7846,,,,2,30864,,,,17,595,,,,3,16490,,,,22,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,05:00:01,4,1.000000,,,0,5,,,,,,,,,,,,,,,15,4,7605,,,,3,13342,,,,2,2804,,,,21,16557,,,,17,7954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,06:48:10,3,1.000000,,,0,4,,,,,,,,,,,,,,,15,9,20624,,,,6,20788,,,,19,22558,,,,11,17512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,12:26:52,3,1.000000,,,0,4,,,,,,,,,,,,,,,15,15,32193,,,,18,24297,,,,8,2783,,,,13,17530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,15:08:36,8,1.000000,,,0,6,,,,,,,,,,,,,,,15,12,1139,,,,32,30724,,,,23,31185,,,,15,26115,,,,10,10044,,,,24,16677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,16:02:40,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,12,25732,,,,24,25527,,,,32,13266,,,,28,22438,,,,10,22524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,18:06:44,8,1.000000,,,0,6,,,,,,,,,,,,,,,15,31,17668,,,,28,17927,,,,25,7042,,,,12,17869,,,,11,28170,,,,32,3147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,19:03:08,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,25,19604,,,,31,19367,,,,12,24229,,,,11,31941,,,,26,3842,,,,29,16091,,,,1,1212,,,,28,17979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,21:10:32,11,1.000000,,,0,7,,,,,,,,,,,,,,,15,29,30430,,,,1,2022,,,,18,14686,,,,26,5651,,,,16,3440,,,,28,1457,,,,31,8442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-May-2024,23:06:15,5,1.000000,,,0,8,,,,,,,,,,,,,,,15,27,7126,,,,1,10193,,,,26,30444,,,,10,31265,,,,23,7278,,,,16,13437,,,,8,1860,,,,18,13159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,00:54:23,5,1.000000,,,0,7,,,,,,,,,,,,,,,15,10,23871,,,,27,4838,,,,23,3536,,,,32,12535,,,,21,1728,,,,8,24281,,,,15,24232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,02:37:36,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,32,25943,,,,10,7318,,,,8,23725,,,,21,15361,,,,2,9892,,,,22,14983,,,,14,4972,,,,27,10463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,05:00:02,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,2,24947,,,,31,4561,,,,21,3623,,,,3,18551,,,,28,16710,,,,17,5009,,,,32,14440,,,,19,26337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,05:34:07,3,1.000000,,,0,7,,,,,,,,,,,,,,,15,3,30135,,,,28,23827,,,,19,2406,,,,21,24408,,,,2,24818,,,,4,17631,,,,25,20636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,07:30:22,2,1.000000,,,0,4,,,,,,,,,,,,,,,15,9,9501,,,,4,18295,,,,3,23746,,,,26,14152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,09:00:01,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,20,26021,,,,11,4634,,,,5,3728,,,,29,2823,,,,7,10222,,,,9,18225,,,,6,17714,,,,30,3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,10:52:46,2,1.000000,,,0,7,,,,,,,,,,,,,,,15,13,22573,,,,5,13911,,,,15,28916,,,,20,2311,,,,18,31932,,,,30,5419,,,,7,20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,12:38:57,2,1.000000,,,0,4,,,,,,,,,,,,,,,15,14,2203,,,,13,22532,,,,30,21425,,,,5,26165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,14:10:29,3,1.000000,,,0,6,,,,,,,,,,,,,,,15,24,13976,,,,22,2299,,,,15,21051,,,,17,2400,,,,23,13190,,,,14,31735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,16:07:36,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,24,3724,,,,25,20318,,,,19,7736,,,,12,16756,,,,6,20710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,20:41:09,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,16,6158,,,,26,24904,,,,1,8510,,,,4,13951,,,,31,24144,,,,9,503,,,,20,384,,,,18,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-May-2024,23:00:01,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,8,28013,,,,27,5631,,,,16,19499,,,,7,29624,,,,26,7652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-May-2024,05:12:13,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,2,7381,,,,3,23885,,,,17,17324,,,,21,11437,,,,19,13534,,,,9,14753,,,,4,31310,,,,6,4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
